"","id","second_name","first_name","team_name","position","mean_points_last_5","difficulty_next_5","t_score_cpt","t_score"
"1",275,"Sané","Leroy","Man City","Midfielder",8.4,2.8,"4.20","3.00"
"2",122,"Hazard","Eden","Chelsea","Midfielder",6.8,2.4,"2.27","2.83"
"3",489,"Snodgrass","Robert","West Ham","Midfielder",7,2.6,"2.33","2.69"
"4",465,"Pereira Gomes","Felipe Anderson","West Ham","Midfielder",6.4,2.6,"2.13","2.46"
"5",367,"Son","Heung-Min","Spurs","Midfielder",7.2,3,"2.40","2.40"
"6",270,"Sterling","Raheem","Man City","Midfielder",6.6,2.8,"3.30","2.36"
"7",419,"Hernández Balcázar","Javier","West Ham","Forward",6,2.6,"2.00","2.31"
"8",253,"Salah","Mohamed","Liverpool","Midfielder",7.6,3.4,"2.53","2.24"
"9",23,"Aubameyang","Pierre-Emerick","Arsenal","Forward",6.6,3,"3.30","2.20"
"10",400,"Fabianski","Lukasz","West Ham","Goalkeeper",5.4,2.6,"1.80","2.08"
"11",116,"Luiz Moreira Marinho","David","Chelsea","Defender",4.8,2.4,"1.60","2.00"
"12",125,"Rodríguez Ledesma","Pedro","Chelsea","Midfielder",4.8,2.4,"1.60","2.00"
"13",305,"Rashford","Marcus","Man Utd","Forward",5.2,2.6,"2.60","2.00"
"14",364,"Eriksen","Christian","Spurs","Midfielder",6,3,"2.00","2.00"
"15",372,"Kane","Harry","Spurs","Forward",6,3,"2.00","2.00"
"16",257,"Firmino","Roberto","Liverpool","Forward",6.4,3.4,"2.13","1.88"
"17",246,"van Dijk","Virgil","Liverpool","Defender",6.2,3.4,"2.07","1.82"
"18",450,"Torreira","Lucas","Arsenal","Midfielder",5.4,3,"2.70","1.80"
"19",365,"Alli","Bamidele","Spurs","Midfielder",5.4,3,"1.80","1.80"
"20",281,"de Jesus","Gabriel Fernando","Man City","Forward",5,2.8,"2.50","1.79"
"21",390,"Doucouré","Abdoulaye","Watford","Midfielder",5,2.8,"1.67","1.79"
"22",480,"Mitrovic","Aleksandar","Fulham","Forward",4.6,2.6,"2.30","1.77"
"23",462,"Shaqiri","Xherdan","Liverpool","Midfielder",6,3.4,"2.00","1.76"
"24",113,"Azpilicueta","César","Chelsea","Defender",4.2,2.4,"1.40","1.75"
"25",126,"Kanté","N'Golo","Chelsea","Midfielder",4.2,2.4,"1.40","1.75"
"26",498,"Arrizabalaga","Kepa","Chelsea","Goalkeeper",4.2,2.4,"1.40","1.75"
"27",199,"Mooy","Aaron","Huddersfield","Midfielder",4.2,2.4,"2.10","1.75"
"28",299,"Herrera","Ander","Man Utd","Midfielder",4.2,2.6,"2.10","1.62"
"29",393,"de Andrade","Richarlison","Everton","Midfielder",4.8,3,"1.20","1.60"
"30",147,"McArthur","James","Crystal Palace","Midfielder",5.4,3.4,"1.08","1.59"
"31",149,"Townsend","Andros","Crystal Palace","Midfielder",5.4,3.4,"1.08","1.59"
"32",150,"Milivojevic","Luka","Crystal Palace","Midfielder",5.4,3.4,"1.08","1.59"
"33",345,"Armstrong","Stuart","Southampton","Midfielder",5,3.2,"2.50","1.56"
"34",484,"Digne","Lucas","Everton","Defender",4.6,3,"1.15","1.53"
"35",247,"Robertson","Andrew","Liverpool","Defender",5.2,3.4,"1.73","1.53"
"36",468,"Ramses Becker","Alisson","Liverpool","Goalkeeper",5.2,3.4,"1.73","1.53"
"37",425,"Doherty","Matt","Wolves","Defender",5.2,3.4,"1.30","1.53"
"38",132,"Loftus-Cheek","Ruben","Chelsea","Midfielder",3.6,2.4,"1.20","1.50"
"39",432,"Jota","Diogo","Wolves","Midfielder",5,3.4,"1.25","1.47"
"40",437,"Jiménez","Raúl","Wolves","Forward",5,3.4,"1.25","1.47"
"41",82,"Cork","Jack","Burnley","Midfielder",3.8,2.6,"0.95","1.46"
"42",300,"Lingard","Jesse","Man Utd","Midfielder",3.8,2.6,"1.90","1.46"
"43",306,"Lukaku","Romelu","Man Utd","Forward",3.8,2.6,"1.90","1.46"
"44",198,"Kongolo","Terence","Huddersfield","Defender",3.4,2.4,"1.70","1.42"
"45",58,"March","Solomon","Brighton","Midfielder",4.8,3.4,"1.60","1.41"
"46",8,"Kolasinac","Sead","Arsenal","Defender",4.2,3,"2.10","1.40"
"47",493,"Rondón","Salomón","Newcastle","Forward",5,3.6,"2.50","1.39"
"48",293,"Young","Ashley","Man Utd","Defender",3.6,2.6,"1.80","1.38"
"49",223,"Mahrez","Riyad","Man City","Midfielder",3.8,2.8,"1.90","1.36"
"50",118,"Rüdiger","Antonio","Chelsea","Defender",3.2,2.4,"1.07","1.33"
"51",195,"Jorgensen","Mathias","Huddersfield","Defender",3.2,2.4,"1.60","1.33"
"52",43,"Wilson","Callum","Bournemouth","Forward",4.2,3.2,"2.10","1.31"
"53",72,"Tarkowski","James","Burnley","Defender",3.4,2.6,"0.85","1.31"
"54",189,"Kamara","Aboubakar","Fulham","Forward",3.4,2.6,"1.70","1.31"
"55",415,"Antonio","Michail","West Ham","Midfielder",3.4,2.6,"1.13","1.31"
"56",143,"Sakho","Mamadou","Crystal Palace","Defender",4.4,3.4,"0.88","1.29"
"57",245,"Alexander-Arnold","Trent","Liverpool","Defender",4.4,3.4,"1.47","1.29"
"58",251,"Mané","Sadio","Liverpool","Midfielder",4.4,3.4,"1.47","1.29"
"59",18,"Mkhitaryan","Henrikh","Arsenal","Midfielder",3.8,3,"1.90","1.27"
"60",88,"Etheridge","Neil","Cardiff","Goalkeeper",3.8,3,"0.95","1.27"
"61",90,"Morrison","Sean","Cardiff","Defender",3.8,3,"0.95","1.27"
"62",99,"Hoilett","David Junior","Cardiff","Midfielder",3.8,3,"0.95","1.27"
"63",102,"Gunnarsson","Aron","Cardiff","Midfielder",3.8,3,"0.95","1.27"
"64",353,"Alderweireld","Toby","Spurs","Defender",3.8,3,"1.27","1.27"
"65",40,"Fraser","Ryan","Bournemouth","Midfielder",4,3.2,"2.00","1.25"
"66",461,"Durm","Erik","Huddersfield","Defender",3,2.4,"1.50","1.25"
"67",142,"van Aanholt","Patrick","Crystal Palace","Defender",4.2,3.4,"0.84","1.24"
"68",490,"Hart","Joe","Burnley","Goalkeeper",3.2,2.6,"0.80","1.23"
"69",282,"De Gea","David","Man Utd","Goalkeeper",3.2,2.6,"1.60","1.23"
"70",406,"Rice","Declan","West Ham","Defender",3.2,2.6,"1.07","1.23"
"71",274,"Gündogan","Ilkay","Man City","Midfielder",3.4,2.8,"1.70","1.21"
"72",394,"Deulofeu","Gerard","Watford","Midfielder",3.4,2.8,"1.13","1.21"
"73",351,"Lloris","Hugo","Spurs","Goalkeeper",3.6,3,"1.20","1.20"
"74",356,"Davies","Ben","Spurs","Defender",3.6,3,"1.20","1.20"
"75",233,"Maddison","James","Leicester","Midfielder",3.8,3.2,"0.95","1.19"
"76",145,"Wan-Bissaka","Aaron","Crystal Palace","Defender",4,3.4,"0.80","1.18"
"77",115,"Alonso","Marcos","Chelsea","Defender",2.8,2.4,"0.93","1.17"
"78",191,"Lössl","Jonas","Huddersfield","Goalkeeper",2.8,2.4,"1.40","1.17"
"79",192,"Schindler","Christopher","Huddersfield","Defender",2.8,2.4,"1.40","1.17"
"80",297,"Mata","Juan","Man Utd","Midfielder",3,2.6,"1.50","1.15"
"81",409,"Diop","Issa","West Ham","Defender",3,2.6,"1.00","1.15"
"82",172,"Sigurdsson","Gylfi","Everton","Midfielder",3.4,3,"0.85","1.13"
"83",135,"Hennessey","Wayne","Crystal Palace","Goalkeeper",3.8,3.4,"0.76","1.12"
"84",234,"Vardy","Jamie","Leicester","Forward",3.6,3.2,"0.90","1.12"
"85",184,"Sessegnon","Ryan","Fulham","Midfielder",2.8,2.6,"1.40","1.08"
"86",502,"Pérez","Lucas","West Ham","Forward",2.8,2.6,"0.93","1.08"
"87",2,"Leno","Bernd","Arsenal","Goalkeeper",3.2,3,"1.60","1.07"
